지형지물부호,관리번호,관리기관,행정구역,법정구역,법정동리,도로구간번호,공사번호,설치일자,정류장종류,정류장명,정류장유형,정류장고유번호,취득구분,취득금액,관리부서,내용연수,쉘터설치유무,설치유무(BIT),온열의자설치유무,비고,경도,위도
정류장,381,광주시,경안동,경안동,경안동,249, ,2000-01-01,공용,무명,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2516175,37.41189665
정류장,380,광주시,경안동,경안동,경안동,283, ,2000-01-01,공용,시립도서관_대우아파트,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2520929,37.41028478
정류장,379,광주시,경안동,경안동,경안동,283, ,2000-01-01,공용,시립도서관앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2521759,37.41035555
정류장,378,광주시,경안동,경안동,경안동,1449, ,2000-01-01,공용,광주중학교앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2539216,37.40840135
정류장,377,광주시,경안동,역동,역동,1449, ,2017-01-01,공용,광주중학교,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2536945,37.40852532
정류장,375,광주시,경안동,역동,역동,1646, ,2000-01-01,공용,광주중앙고,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2561606,37.40313187
정류장,374,광주시,경안동,역동,역동,1677, ,2000-01-01,공용,광주중앙고,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2563994,37.40282417
정류장,372,광주시,경안동,경안동,경안동,1179, ,2000-01-01,공용,농협앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2579125,37.41086712
정류장,371,광주시,경안동,경안동,경안동,301, ,2000-01-01,공용,경안동행정복지센터,지붕유/표지판유, ,,0,대중교통과,10,,,, ,127.2576524,37.41090285
정류장,370,광주시,경안동,경안동,경안동,18, ,2000-01-01,공용,삼성병원앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2564878,37.40949296
정류장,369,광주시,경안동,경안동,경안동,18, ,2000-01-01,공용,시장앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2567961,37.40951974
정류장,368,광주시,경안동,경안동,경안동,1006, ,2000-01-01,공용,보건소_공설운동장,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2512468,37.41610037
정류장,367,광주시,송정동,송정동,송정동,942, ,2000-01-01,공용,송정교(경화여고_광주고),지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.259545,37.41371661
정류장,366,광주시,경안동,역동,역동,1246, ,2000-01-01,택시,TAXI정류장,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2589238,37.4082831
정류장,365,광주시,경안동,역동,역동,44, ,2000-01-01,공용,구3번종점,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2591557,37.40582734
정류장,364,광주시,경안동,역동,역동,379, ,2000-01-01,택시,TAXI정류장,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2594847,37.40750012
정류장,363,광주시,경안동,역동,역동,379, ,2000-01-01,공용,광주시축협,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2593937,37.40775113
정류장,362,광주시,경안동,경안동,경안동,2072, ,2000-01-01,공용,광주클리닉앞(경안시장),지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2586463,37.4088145
정류장,361,광주시,송정동,탄벌동,탄벌동,663, ,2000-01-01,공용,파라다이스(후문),지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.254657,37.41839063
정류장,360,광주시,송정동,송정동,송정동,663, ,2000-01-01,공용,파라다이스(후문),지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2548664,37.41866796
정류장,358,광주시,광남동,장지동,장지동,160023, ,2000-01-01,공용,장지동사동(조은교회앞),지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2279021,37.40685621
정류장,357,광주시,광남동,삼동,삼동,140348, ,2000-01-01,공용,삼동입구,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2032028,37.41150623
정류장,356,광주시,광남동,삼동,삼동,140357, ,2000-01-01,공용,삼동종점,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.204067,37.41758709
정류장,355,광주시,광남동,삼동,삼동,140584, ,2000-01-01,공용,삼동앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2011754,37.4120394
정류장,354,광주시,광남동,삼동,삼동,140811, ,2000-01-01,공용,삼동(대아골프장앞),지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2006713,37.41079035
정류장,353,광주시,광남동,중대동,중대동,160311, ,2000-01-01,공용,중대동,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.2129084,37.40511861
정류장,352,광주시,광남동,중대동,중대동,160275, ,2000-01-01,공용,중대공원,지붕무/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2290683,37.39717321
정류장,351,광주시,광남동,중대동,중대동,160275, ,2000-01-01,공용,중대공원,지붕무/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2292178,37.39727732
정류장,349,광주시,광남동,태전동,태전동,160253, ,2000-01-01,공용,양지전원마을,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2062954,37.39963077
정류장,348,광주시,광남동,직동,직동,160253, ,2000-01-01,공용,세진산업앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2011993,37.39984719
정류장,347,광주시,광남동,직동,직동,160151, ,2000-01-01,공용,두일캡,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1966586,37.40056153
정류장,346,광주시,광남동,장지동,장지동,160024, ,2000-01-01,공용,장지동 앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2355362,37.40382614
정류장,345,광주시,광남동,목동,목동,160238, ,2014-01-01,일반버스,코사마트,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2147008,37.38482394
정류장,344,광주시,광남동,목동,목동,160182, ,2000-01-01,공용,목동정자나무,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2033053,37.38463417
정류장,343,광주시,오포읍,오포읍,오포읍 신현리,160070, ,2000-01-01,공용,바비농장앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1732399,37.37986404
정류장,342,광주시,오포읍,오포읍,오포읍 신현리,160070, ,2000-01-01,공용,명문세가앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1708163,37.37962
정류장,341,광주시,오포읍,오포읍,오포읍 신현리,160646, ,2000-01-01,공용,황구앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1689903,37.37882686
정류장,340,광주시,오포읍,오포읍,오포읍 신현리,160070, ,2000-01-01,공용,신현물류,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1637768,37.37541705
정류장,339,광주시,오포읍,오포읍,오포읍 신현리,161863, ,2000-01-01,공용,느티나무앞,지붕무/표지판유, ,매입,0,대중교통과,10,,,, ,127.1619704,37.37306986
정류장,338,광주시,오포읍,오포읍,오포읍 신현리,160031, ,2000-01-01,공용,신현3리 마을회관,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.1620261,37.37179538
정류장,336,광주시,오포읍,오포읍,오포읍 신현리,100030, ,2000-01-01,공용,한양슈퍼,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1657985,37.36501938
정류장,335,광주시,오포읍,오포읍,오포읍 신현리,100235, ,2000-01-01,공용,신현리구판장,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1648109,37.36409965
정류장,332,광주시,오포읍,오포읍,오포읍 신현리,100013, ,2000-01-01,공용,그린공판장,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1599095,37.36469308
정류장,331,광주시,오포읍,오포읍,오포읍 신현리,100013, ,2000-01-01,공용,지앤지앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1599455,37.36570169
정류장,330,광주시,오포읍,오포읍,오포읍 신현리,160069, ,2000-01-01,공용,신현삼거리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1620054,37.3687691
정류장,328,광주시,오포읍,오포읍,오포읍 능평리,100236, ,2000-01-01,공용,광명초등학교,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1610788,37.35833359
정류장,327,광주시,오포읍,오포읍,오포읍 능평리,120645, ,2000-01-01,공용,능골삼거리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1796137,37.3440746
정류장,325,광주시,오포읍,오포읍,오포읍 문형리,120645, ,2000-01-01,공용,시안공원묘원정문,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.1925753,37.3476699
정류장,324,광주시,오포읍,오포읍,오포읍 문형리,120795, ,2012-01-01,공용,문형1리마을회관(봉골),지붕유/표지판무,38874,미분류,0,대중교통과,10,,,, ,127.2027632,37.35496516
정류장,323,광주시,오포읍,오포읍,오포읍 문형리,120987, ,2000-01-01,공용,문형2리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2192121,37.34733845
정류장,322,광주시,오포읍,오포읍,오포읍 문형리,120987, ,2000-01-01,공용,문형2리앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2196428,37.34725886
정류장,321,광주시,오포읍,오포읍,오포읍 문형리,120645, ,2000-01-01,공용,문형1리봉골(우림퓨전빌아파트),지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.211699,37.34714868
정류장,320,광주시,오포읍,오포읍,오포읍 문형리,120713, ,2000-01-01,공용,문형리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2138971,37.34711691
정류장,319,광주시,오포읍,오포읍,오포읍 문형리,121404, ,2000-01-01,공용,문형리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2138128,37.34743194
정류장,318,광주시,오포읍,오포읍,오포읍 문형리,121363, ,2000-01-01,공용,신영프로방스_현대물류센터,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2149628,37.35329088
정류장,317,광주시,오포읍,오포읍,오포읍 추자리,121363, ,2000-01-01,공용,벼락바위,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2289537,37.36197929
정류장,316,광주시,오포읍,오포읍,오포읍 추자리,121363, ,2000-01-01,공용,벼락바위,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2290661,37.36191178
정류장,315,광주시,오포읍,오포읍,오포읍 추자리,120236, ,2000-01-01,공용,벼락바위,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2305873,37.36259917
정류장,314,광주시,오포읍,오포읍,오포읍 추자리,121363, ,2000-01-01,공용,오포읍사무소,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2316537,37.3667707
정류장,313,광주시,오포읍,오포읍,오포읍 추자리,121363, ,2000-01-01,공용,오포읍사무소,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2318257,37.36692499
정류장,312,광주시,오포읍,오포읍,오포읍 고산리,121363, ,2000-01-01,공용,오포농협(오포도서관),지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2318348,37.36942235
정류장,311,광주시,오포읍,오포읍,오포읍 고산리,120670, ,2000-01-01,공용,오포농협,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2318349,37.36977579
정류장,310,광주시,오포읍,오포읍,오포읍 고산리,121363, ,2000-01-01,공용,우림아파트앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.232647,37.37100569
정류장,309,광주시,오포읍,오포읍,오포읍 매산리,120289, ,2000-01-01,공용,특전교육단후문_면회장,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2453442,37.36784277
정류장,308,광주시,오포읍,오포읍,오포읍 매산리,120289, ,2000-01-01,공용,특전교육단후문_면회장,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2451651,37.36784344
정류장,307,광주시,오포읍,오포읍,오포읍 매산리,120289, ,2000-01-01,공용,대주2차아파트,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.245016,37.36637413
정류장,306,광주시,오포읍,오포읍,오포읍 매산리,120463, ,2000-01-01,공용,무명,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2614839,37.34989949
정류장,305,광주시,오포읍,오포읍,오포읍 양벌리,160512, ,2000-01-01,공용,우림아파트_대우아파트_쌍용,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.256372,37.3777469
정류장,304,광주시,오포읍,오포읍,오포읍 양벌리,120350, ,2000-01-01,공용,대주아파트,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2612717,37.37689774
정류장,303,광주시,오포읍,오포읍,오포읍 양벌리,120350, ,2000-01-01,공용,대주할인마트,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2627674,37.37795474
정류장,302,광주시,오포읍,오포읍,오포읍 양벌리,160876, ,2000-01-01,택시,TAXI정류장,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2542805,37.37869316
정류장,300,광주시,오포읍,오포읍,오포읍 양벌리,160434, ,2000-01-01,공용,삼성빌라_광주자동차학원,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2525114,37.39195965
정류장,299,광주시,경안동,역동,역동,160828, ,2000-01-01,공용,"장지삼거리,경안중학교,ICT",지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.250056,37.39505174
정류장,298,광주시,초월읍,초월읍,초월읍 지월리,240230, ,2000-01-01,공용,지월2리,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2930638,37.41871411
정류장,295,광주시,초월읍,초월읍,초월읍 지월리,240261, ,2000-01-01,공용,지월1리마을회관,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2965223,37.41369059
정류장,294,광주시,초월읍,초월읍,초월읍 지월리,240261, ,2000-01-01,공용,동원아트빌라,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2944053,37.41298519
정류장,293,광주시,초월읍,초월읍,초월읍 지월리,240261, ,2000-01-01,공용,동원아트빌라,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2940765,37.41272848
정류장,292,광주시,초월읍,초월읍,초월읍 지월리,240263, ,2000-01-01,공용,지월교,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2927328,37.41288802
정류장,291,광주시,초월읍,초월읍,초월읍 지월리,240452, ,2000-01-01,공용,지월마을회관,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2905506,37.41366538
정류장,290,광주시,초월읍,초월읍,초월읍 지월리,240452, ,2000-01-01,공용,지월농협,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2872897,37.41707446
정류장,289,광주시,경안동,쌍령동,쌍령동,160467, ,2000-01-01,일반버스,동성2차아파트앞,지붕유/표지판무, ,매입,0,대중교통과,10,,,, ,127.277199,37.39772235
정류장,288,광주시,경안동,쌍령동,쌍령동,160467, ,2000-01-01,공용,쌍령초교,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2790589,37.39861636
정류장,287,광주시,경안동,쌍령동,쌍령동,160470, ,2000-01-01,공용,"동성,현대아파트",미분류, ,매입,0,대중교통과,10,,,, ,127.2748848,37.3977299
정류장,286,광주시,경안동,쌍령동,쌍령동,160018, ,2000-01-01,공용,쌍령동,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.267185,37.40528014
정류장,285,광주시,초월읍,초월읍,초월읍 쌍동리,122998, ,2000-01-01,공용,우림아파트앞,지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.2894853,37.37648004
정류장,284,광주시,초월읍,초월읍,초월읍 쌍동리,123200, ,2000-01-01,공용,롯데캐슬앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2998768,37.37269657
정류장,283,광주시,초월읍,초월읍,초월읍 쌍동리,123200, ,2000-01-01,공용,경기주유소(예비군훈련소앞),지붕유/표지판무, ,미분류,0,대중교통과,10,,,, ,127.3024019,37.37074892
정류장,282,광주시,초월읍,초월읍,초월읍 산이리,121903, ,2000-01-01,공용,벽산대주APT앞,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3117893,37.3641107
정류장,281,광주시,초월읍,초월읍,초월읍 산이리,121903, ,2000-01-01,공용,산이리나이키앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3125872,37.36393012
정류장,279,광주시,초월읍,초월읍,초월읍 대쌍령리,121544, ,2000-01-01,택시,TAXI정류장,지붕무/표지판유, ,미분류,0,대중교통과,10,,,, ,127.2884831,37.38632525
정류장,278,광주시,초월읍,초월읍,초월읍 산이리,121903, ,2000-01-01,공용,산이리나이키앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3135147,37.36300572
정류장,277,광주시,곤지암읍,곤지암읍,곤지암읍 곤지암리,263319, ,2000-01-01,공용,곤지암1리(곤재)앞,지붕유/표지판유, ,미분류,0,대중교통과,10,,,, ,127.3397078,37.35055153
